20.3 0 0 0 14.5 254.6 147.4 60.2 0 13.2
90.1 0 0.4 0 0 274.5 22.7 22.2 98.7 98.2
211.1 19.8 105.7 108.9 1.8 1.3 88.7 179.9 37.5 60.2
80.1 165.2 16.1 19.2 60.8 48.7 25.8 29.8 0 156
4.2 11.8 106.4 152.1 5.2 15 21.1 26.6 8.8 13.4
0 52 2.6 8.8 85.5 257.7 74.1 6.5 75.2 31.2
1.3 6.9 53.4 95.2 18 235.3 11.7 14.3 21.5 30.7
35.3 33.4 6.8 4.1 71.8 117.5 10.2 43.7 144.9 156.7
0 11.5 0 36.6 6.3 3.6 0 11.3 39.4 212.6
130.5 32.1 3.2 47.7 112.8 100.9 0 0 0 70
34.9 282.3 28.5 11.7 67.1 9 61 5 21.4 17.4
66.3 0 53.8 139 48.7 20 102.7 13.5 16.4 63.5
14.3 11.8 27.8 10.5 3.4 95.5 79.5 99.3 32.2 8.4
7 28.8 11.6 26.5 20.3 98.6 21.9 10.8 151.3 93.2
109.1 43.7 34.7 36.7 27.2 5.5 0 83.2 38.9 58.1
16.8 33.1 50.9 5 30.5 4.1 23.8 4.1 49.3 46.4
15.1 100.1 26.4 19 7.1 20.5 49.4 12.3 16.5 7.7
0 38.4 11 146.3 61.2 21.5 86.3 33.4 30.7 50.6
26.8 5 3.2 81.4 30.3 332.9 96.8 53.8 10.5 29.1
35.7 22.9 0.2 4.5 115.1 60.4 49.6 210.9 39.3 184.5
75.9 18.6 4.7 29.5 0 47.5 1.5 29.7 33.8 138.5
42.2 139 57.4 8.1 47.5 34.5 9.9 0.4 14.9 60.9
42.8 251 67.6 36.7 6.3 58.6 96.6 84.4 0.4 0.1
33.7 74.3 12.3 105.5 24.8 0 18.2 7.9 20.5 32.2
1.2 2.7 3.2 53.1 67.2 48 129.1 83 14.1 24.4
32.8 55.5 13.5 14.5 145.7 0 6.4 61 107.3 257.2
15.7 26.8 42.1 13.1 11.9 6.9 3.1 178.5 38.9 36.7
84.2 57.7 43.3 67.3 17.5 38.1 1.8 3.4 24 0
46.6 211.6 155.9 21 62.9 8.7 27.3 47.1 2 0
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA 33.9 14.9 50.7 17.3 87.1 220.8 72.5 62
21.5 5.3 5.3 82.5 26.6 10.4 39 164.9 89.1 50.8
60.5 69.4 172 2.8 2.1 42.9 9.4 15.3 3.9 157.5
4.3 315.5 94.3 18.6 84.9 45.1 14.7 59.4 0 45.6
0 3.7 20.6 160.5 0 265.1 36.2 38.1 74.1 10.2
10.3 2 3.7 0 12.4 137.8 144.4 113.4 55.6 14.9
74.7 17.6 33.5 3.4 0 0 49.5 91.1 129.1 41.4
68.4 26.7 67.3 242.2 6.1 13.9 83.8 125.7 36.2 92
85.2 88.9 24.1 107.1 57.2 48.6 2.6 87.4 0 32.4
221.7 357.4 23.8 99.6 111.3 37.2 47 37.1 25.9 18.9
85.5 2.8 62.3 140.7 84.3 7.8 63.6 50.4 89.4 39.7
7.4 4.8 32.6 42.7 11.1 193.3 98.4 61.5 42.6 106.5
88.5 43.9 8.3 5.5 53.8 1.3 257.5 169.9 184.6 103.7
114 7.9 9.4 130.5 14.1 34.4 35.3 90.1 121.1 75.3
48.2 79.5 32 154.5 15.6 50.9 4.3 3.6 0.3 20.4
70.1 197.2 129.8 4.3 0 83.8 39.1 47.3 55.5 15.4
52.1 0 298.7 183.7 251.9 105.9 45.2 29 13.7 31.3
1.1 13.2 6.7 45 30.5 116.4 151.1 140.8 105.5 209.2
76.7 12.5 3.5 17.6 0 159.2 63.9 69.1 51.3 11.9
155.6 63.9 62.3 211.1 20.5 19.1 11.4 95.2 43 428.5
69.3 48.7 18.5 272.2 92.9 196.8 4.3 0.4 48.6 14.1
28.6 116.3 27.7 20.1 15.3 53 45.6 23.4 21.7 5.9
0 44 48.1 62.6 NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA 26.5 3.7 65 4
5.5 59.8 0 46.9 27.4 173.2 14.4 5.1 5.8 56.2
14 22.9 32.9 14.3 5.6 38.2 3.9 31.9 227.7 41
0 20.3 3.7 39.4 5.9 0 0 4.9 62.7 112
125.2 8.5 3.2 98.8 115.6 48.2 0.9 0 46.7 40.4
12.7 214.3 74.4 7.2 15.1 7.9 32.4 13.8 35.9 17.9
61.8 18.4 36.8 145.6 100.6 12.1 31.2 15.4 38.1 58.8
62.3 38.7 0.1 15.8 8.2 40.3 117.7 57.2 11.6 8.4
24.2 26.9 28.4 42.5 0 23.3 57.3 10.2 216.2 78.2
63.4 76.1 5.3 16.8 61.9 46.6 0 24.2 29 59.9
46.5 10.4 22 7.1 15.5 3.1 40 32.2 3.3 3.3
16.9 150.5 34.4 7.7 8.1 25.9 55.6 17.6 93.7 0
0 10.2 34.3 17.9 68 3.2 35.6 25.3 29.5 32.6
72.2 21.6 0 33.1 13.3 143 107.8 18.3 23.9 38.7
42.9 16.4 0 0.7 1.2 46.1 85.2 152.9 94.6 23
30.4 32.9 7.1 12.6 0.3 114.1 0 NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA 14.2 25.4 87
38.1 12.1 37.6 3.2 0 27 115.8 57.3 50.3 17.5
12.3 63.4 25.7 13.1 0 15.8 56.7 0 96.6 53.9
108.4 76.2 22.9 43.1 33.9 5.9 0 21.7 43.8 130.8
21.1 34.6 79.6 3.5 30.8 3.3 29 5.8 28.3 1.9
5.7 143.5 38.9 9.1 29.1 33 62.3 2.9 29.7 13.8
0 9 20.3 65.9 110.7 21.1 55 26.4 29.2 34.5
61.9 10.9 0 14.3 34.9 370.7 47.7 39.7 33.5 30.4
76.4 37.3 0 1.1 51.7 10.7 72.1 366.6 30.7 150.1
84.7 24.5 8 30.3 0.1 33.1 0 1.7 22.1 77.1
46.8 111.7 88.8 17.8 43 56.3 44.4 4.8 0.2 10.9
78.8 667.1 68.5 37.6 16.2 151.6 133.5 148.1 4.5 3
101.8 3 0 205.7 88.7 0 28.7 4.2 23.6 19.2
3.5 16.6 0 15.1 87.7 82.3 174.4 151.5 10.6 43.4
50.6 17.5 40.6 26 105.2 3.7 15.8 112.9 99.6 167.5
5.8 24.5 41.6 28.9 39 1.4 5.1 30.9 18.7 98.8
55.8 63.5 51.7 67.2 19.5 46.6 2.2 1.6 7.3 0
41.8 323.4 100 2.2 41.3 13.7 12.1 81 7.3 0
0 2.8 175.1 343.8 23.8 184.3 82.6 38.2 78.5 66.8
0.2 0.7 0.7 29.1 52.3 44.2 195.8 114.3 114.5 40.7
36.8 31.9 52.8 NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA 3.8
22.3 119.7 1.5 12.3 0 129.1 16.4 66.4 145.9 5
111.4 29.6 49.9 1.9 0 17.8 0.2 147.3 73.4 32.6
34.3 51.3 101.2 55.8 19.9 6.5 11.8 6.6 135.1 0
9.2 73.4 178.5 124.2 33.3 2.6 19.3 52.5 25 22.4
0.4 15.7 310.5 27.1 59.2 21.1 59.9 24.3 20.5 94.5
0.8 42.9 59.5 39.9 4.6 40.9 67.8 38.9 5 28.9
15 90 19.5 16.8 2 0 105.7 139.8 285 63.8
17.5 0.5 14.5 46.6 17.1 18.9 13.4 220.3 75.1 39.8
44.6 87.2 113.8 0 0 15.7 9.2 8.6 0.6 83.9
1.3 66.4 138.1 4.4 71.4 39.8 6.5 4.7 0 50
0.2 25.8 47.2 50.1 16 118.9 65.5 3.6 92.3 11.4
9 0 15.5 8.1 27.9 130 122.5 43.6 85.9 8.8
49.4 11.5 43 1.1 0 0 31.3 45.6 270.6 31.8
111.1 2.3 46.3 155.4 12.5 11.3 82 NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA 5.4 76.4 20.3 173.9 90.4 21 31.7 10.9
71 40.9 2.3 2.4 0 0 90.5 113.7 167.7 48.2
35.4 3 10.8 32.7 17 66.7 26.2 234.5 41.8 66.3
137 52.2 20.6 60.5 5 41.1 5.5 0 0 24.2
17.8 100.1 133.7 0 7.6 39.7 52.8 66.4 27.3 17.2
0 0 50.6 160.6 229.3 46.4 45 7.7 5 33.9
0 18.1 0.3 106.2 14.7 51.9 87.7 74.5 51.5 58.9
43.1 0 3.9 10.1 0 144.6 23.8 38.1 27.7 0
41.2 32.1 55.5 143.1 15.3 7.8 7.7 59.8 33.3 297.8
78.9 37.5 14.8 63.9 77.5 80.8 0 0 7.1 65.8
10.4 221.9 23 4.2 10.1 29.7 57.7 33.5 23.2 9.3
1.4 60.5 56.6 55.6 67.7 37 29.4 3.2 39.4 20.8
12.2 0.8 0 0 42 58.9 134 74.2 2.4 4.5
18.5 0 1 0 0 273.7 37.9 20.3 35.3 61.3
98.5 10.9 49.7 101.3 0.5 0 41.3 184.8 22.3 88.8
51.1 74.7 47.2 43.8 22.6 83 5.9 NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA 3 18.2 110.6 40.5 35.7
153.5 182.9 32.5 0 21.2 85 12.8 8.3 30.6 148.5
167.9 41.5 85.1 83 34.9 10.2 6.2 127 3.2 3.2
0 114.7 10.3 70.6 181.2 62.3 24.6 56.3 0 14.4
6.9 0 50.7 107.9 28.6 20.5 292.7 113.2 66.7 2.2
57.5 122.8 0.3 5.5 0 99 20.5 197.3 208 25.3
121.1 38.9 164.4 6 0 30.8 0 119.7 113.8 74.1
44.7 75 113.9 97.5 8.4 5.5 5.8 6.5 212.2 0
12.1 156.6 105.4 183.1 46.8 6 42.2 117.2 14.1 25.7
16.7 0 74.6 66.3 27.9 37.3 82.6 35.1 86.8 291.8
1 18.2 39.8 0 22.4 16 66.3 83.8 11.8 39.4
92.7 74.9 20 5.2 78.6 54.5 164.7 186.2 179.8 59
57.6 0 12.7 78.1 11.1 12.9 17.8 402.5 77.4 105.9
62 98.3 66 0 0 100.8 4.2 20.8 0 NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA 0 0 40.4 82.6 147.8 28.9
91.7 13.6 43.3 177.2 1.1 13.7 15.6 82.7 38.2 92
133 37.1 20.3 26.4 29.1 6.4 5.2 248.5 1.2 12.8
162.5 248.5 34 51.2 64 10.2 52.5 1.5 48.4 23.5
42.2 0 27.8 122.3 102.7 1.6 0 31.9 102.6 20.9
3.2 0 0 39 26.6 104.9 76 44.3 109.3 15.8
137.8 39.5 9.9 21.6 0 0 201.3 92.1 176.6 65.6
138.6 0 32.7 49.1 33.7 74.4 53.4 139.8 118.2 9.6
118 66.4 17.3 124.5 54.2 25.5 6.5 0 1.1 7.2
138.5 239.6 201.4 11.6 4.4 75.4 125.7 63.4 69.4 108.7
27.7 0 86.2 255.8 352.5 37.5 54.7 5.8 17.9 12.4
1.4 88.3 0 51.8 32.7 46.1 138 60.8 75.1 65.9
104 5.8 5.6 42.8 0 88.7 174.7 43.5 21.2 0
223.3 25.3 192.7 63.6 20.9 57.6 0.1 12.7 81.3 313.8
428.7 8 27.5 101.9 193.3 118.3 5 4.9 103.7 10.5
27.5 214.9 65.1 0 46 52.7 138.3 10 41.5 13.2
0 75.4 66.2 19.2 93.1 10.9 107.8 6.2 115.1 5.3
25.5 19.5 12.7 0 38.2 113.6 274.3 31.3 0 6.3
206.9 0 1.1 0 0 70.1 118.2 19.6 0 52.6
182 7 50.9 74.2 0.4 0.9 0 77.6 104.7 56.7
136.1 20.3 31.2 50 27.9 54.8 4.4 16.7 0 33.8
17.1 6.6 205.7 82.5 54.4 15.6 38.6 48.2 25.9 98.2
1.5 52.1 54.4 24.7 190.8 73.3 120.6 4.8 282 15.9
5.1 112.4 10.6 84.1 82.7 144.7 10.7 10.2 40.3 36.5
64.2 27.9 36.1 11.6 8.8 18 86.3 51.2 221.4 91.6
0 35.1 37.8 89.6 11.9 26.3 0 40 131.5 126.7
140 11.5 12.1 180.6 368 68.1 2 0.1 36.9 42.5
32 230.5 59.6 4.5 82.1 13.4 83 9.8 65.6 10.5
86 37.7 85.5 152.2 76.2 16.2 163.4 19.4 104.9 63.5
16.2 25.9 50.9 23.3 61.8 69.4 158.7 77.6 36.1 25.7
67.3 30.7 29.9 125.3 0 1.3 38.4 0 330.4 82.9
258.8 105.6 57.4 31.5 77.2 36.9 0 36.9 71.4 190.1
0 42.5 85.1 4.5 77.2 10.7 37.8 27.7 31.8 34.6
90.9 107.7 93.5 10.4 14.4 52.6 97.6 9.7 31.1 30.3
0 83.6 132.1 83.7 NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA
NA NA 146.4 144.6 40.1 15.4 14.1 93.5 60.8 30.7
9.4 39.1 35.6 24.6 166.4 304.4 27.1 89.1 64.6 31.2
